# MT data written by DataMT class
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(i\omega t)
> [mV/km]/[nT]
> 0.00
> 32.129 119.125
> 27 125
1.382743E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -1.166722E+03   -7.570760E+02    2.086243E+02
1.382743E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    3.470685E+02    3.061436E+02    2.086243E+02
1.651800E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    6.349298E+01    3.649056E+00    1.086387E+02
1.651800E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    6.516481E+02    3.160762E+02    1.086387E+02
1.651800E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -1.057065E+03   -6.683319E+02    1.875932E+02
1.651800E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    3.574917E+02    1.555007E+02    1.875932E+02
1.972776E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    8.165293E+01    3.993077E+00    1.013178E+02
1.972776E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    6.054602E+02    2.994212E+02    1.013178E+02
1.972776E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -9.635091E+02   -5.906756E+02    1.695231E+02
1.972776E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    3.248305E+02    2.886322E+01    1.695231E+02
2.356823E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    9.983449E+01    3.617459E+00    9.503296E+01
2.356823E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    5.657612E+02    2.851381E+02    9.503296E+01
2.356823E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -8.861685E+02   -5.244536E+02    1.544597E+02
2.356823E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    2.669157E+02   -6.106410E+01    1.544597E+02
2.815315E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.167508E+02    2.279474E+00    8.960780E+01
2.815315E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    5.317683E+02    2.721980E+02    8.960780E+01
2.815315E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -8.264498E+02   -4.715964E+02    1.427305E+02
2.815315E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    2.119672E+02   -1.107297E+02    1.427305E+02
3.362475E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.315843E+02   -8.385662E-02    8.487950E+01
3.362475E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    5.025237E+02    2.601370E+02    8.487950E+01
3.362475E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -7.817787E+02   -4.301798E+02    1.338478E+02
3.362475E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.732486E+02   -1.378095E+02    1.338478E+02
4.016064E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.438130E+02   -3.331821E+00    8.068824E+01
4.016064E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    4.770774E+02    2.485091E+02    8.068824E+01
4.016064E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -7.488663E+02   -3.980132E+02    1.272098E+02
4.016064E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.524879E+02   -1.544178E+02    1.272098E+02
4.798464E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.531213E+02   -7.123928E+00    7.689351E+01
4.798464E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    4.545164E+02    2.370603E+02    7.689351E+01
4.798464E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -7.235922E+02   -3.724140E+02    1.220707E+02
4.798464E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.447579E+02   -1.655709E+02    1.220707E+02
5.730659E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.596932E+02   -1.110085E+01    7.342885E+01
5.730659E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    4.343761E+02    2.257272E+02    7.342885E+01
5.730659E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -7.030739E+02   -3.516497E+02    1.179166E+02
5.730659E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.461909E+02   -1.718039E+02    1.179166E+02
6.844627E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.637823E+02   -1.494680E+01    7.019752E+01
6.844627E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    4.160192E+02    2.143281E+02    7.019752E+01
6.844627E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -6.847371E+02   -3.343486E+02    1.143010E+02
6.844627E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.536538E+02   -1.726946E+02    1.143010E+02
8.176615E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.657420E+02   -1.842882E+01    6.714192E+01
8.176615E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.990424E+02    2.027865E+02    6.714192E+01
8.176615E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -6.669037E+02   -3.197128E+02    1.109368E+02
8.176615E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.642402E+02   -1.683866E+02    1.109368E+02
9.765625E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.659762E+02   -2.141304E+01    6.423583E+01
9.765625E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.832298E+02    1.911111E+02    6.423583E+01
9.765625E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -6.486302E+02   -3.073518E+02    1.076647E+02
9.765625E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.751784E+02   -1.599872E+02    1.076647E+02
1.166725E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.647891E+02   -2.384711E+01    6.143329E+01
1.166725E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.682481E+02    1.792453E+02    6.143329E+01
1.166725E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -6.290871E+02   -2.969330E+02    1.043465E+02
1.166725E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.839743E+02   -1.494369E+02    1.043465E+02
1.393728E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.625062E+02   -2.571995E+01    5.873011E+01
1.393728E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.540132E+02    1.672530E+02    5.873011E+01
1.393728E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -6.080798E+02   -2.883971E+02    1.009505E+02
1.393728E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.888395E+02   -1.393880E+02    1.009505E+02
1.664724E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.593617E+02   -2.703801E+01    5.611235E+01
1.664724E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.403841E+02    1.551653E+02    5.611235E+01
1.664724E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -5.854556E+02   -2.816594E+02    9.745271E+01
1.664724E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.885656E+02   -1.326156E+02    9.745271E+01
1.988467E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.555414E+02   -2.782224E+01    5.356847E+01
1.988467E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.272351E+02    1.430179E+02    5.356847E+01
1.988467E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -5.611654E+02   -2.766318E+02    9.384676E+01
1.988467E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.822180E+02   -1.315110E+02    9.384676E+01
2.375297E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.512062E+02   -2.810604E+01    5.109361E+01
2.375297E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.144829E+02    1.308636E+02    5.109361E+01
2.375297E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -5.352705E+02   -2.732253E+02    9.014570E+01
2.375297E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.685643E+02   -1.375213E+02    9.014570E+01
2.836879E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.465078E+02   -2.793383E+01    4.869164E+01
2.836879E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    3.021007E+02    1.187746E+02    4.869164E+01
2.836879E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -5.079380E+02   -2.713543E+02    8.638153E+01
2.836879E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    1.454841E+02   -1.504591E+02    8.638153E+01
3.388682E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    1.415315E+02   -2.734662E+01    4.635384E+01
3.388682E-02 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    2.899878E+02    1.067890E+02    4.635384E+01
