exception_type,iteration,message,multiplier,reason,rms,roughness,step_scale
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.5,step_cut_discarded,9.450416136842755,6.646744015058206,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1.5811388300841898,step_cut_discarded,52.444832709302254,135.47933799234258,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1.5811388300841898,step_cut_discarded,23.841620234585196,39.54556296780196,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1.5811388300841898,step_cut_discarded,11.926006466384498,13.35538897978959,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1.5811388300841898,step_cut_discarded,9.384045143947773,5.704480366847873,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5.0,step_cut_discarded,40.527621371640095,71.41799069945766,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5.0,step_cut_discarded,17.635618291167038,22.790790443083587,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5.0,step_cut_discarded,10.26186051117235,8.796977997861415,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,5.0,step_cut_discarded,9.185338063858943,4.380018695991545,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15.811388300841898,step_cut_discarded,19.788579131704417,27.875551036713333,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15.811388300841898,step_cut_discarded,10.72859498571391,10.536169507692042,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15.811388300841898,step_cut_discarded,9.223665462929372,5.048817254160796,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50.00000000000001,step_cut_discarded,9.247716089349444,5.926977197400261,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158.11388300841898,step_cut_discarded,9.13178474346725,1.0080825487096066,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.416844913417004,0.18825935606779481,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.19860373487245,0.7102887973755184,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.147936607525159,1.1403181815040955,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.131878073792908,1.397586539437063,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.12604884307484,1.536784134870717,0.0625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.123698547396328,1.609023786704336,0.03125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.122667860415785,1.6458038261503432,0.015625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,500.00000000000006,step_cut_discarded,9.122189146573092,1.6643588992556464,0.0078125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.717502426831885,0.04959830453732509,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.254154751103492,0.5281124392636352,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.165162462327002,1.0210185443614919,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.138594466669577,1.3308838563440957,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,1581.1388300841897,step_cut_discarded,9.12897429886758,1.5016695771938162,0.0625
